2023-8-28 16:57:41-log: Cannot access game frame or container.
2023-8-28 16:57:42-debug: asset-db:require-engine-code (1403ms)
2023-8-28 16:57:42-log: Cocos Creator v3.8.0
2023-8-28 16:57:42-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:18.91MB, end 87.80MB, increase: 68.89MB
2023-8-28 16:57:42-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.67MB, end 93.99MB, increase: 5.32MB
2023-8-28 16:57:42-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.80MB, end 91.32MB, increase: 3.51MB
2023-8-28 16:57:42-debug: asset-db:worker-init: initPlugin (320ms)
2023-8-28 16:57:42-debug: [Assets Memory track]: asset-db:worker-init start:18.90MB, end 91.37MB, increase: 72.46MB
2023-8-28 16:57:42-debug: Run asset db hook programming:beforePreStart ...
2023-8-28 16:57:43-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@42c29background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@3082cbackground: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@4c0d8background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@17c19background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@c9a65background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@2293bbackground: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@b47e7background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@30732background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@64191background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@73ecebackground: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@54e73background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@d24b3background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@bded7background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@f1394background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@75ee4background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@a72abbackground: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@3df8bbackground: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/rooster_man/rooster_man_skin.FBX@127b0background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-log: Importer: Reuse previously edited material data. 818afa8d-4f32-4b2f-8dd7-b09a3315ff50@127b0
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@a0239background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@d4b23background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@a35d3background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@c1b5dbackground: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@e2d07background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@4f797background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-log: Importer: Reuse previously edited material data. a6e28b55-3ea0-4439-92c1-158b8f6db6eb@4f797
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@b9a12background: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-log: Importer: Reuse previously edited material data. a6e28b55-3ea0-4439-92c1-158b8f6db6eb@b9a12
2023-8-28 16:59:06-debug: %cImport%c: /Users/fouryu/Desktop/KylinsEasyController/assets/models/objects/fbx_map0.FBX@543efbackground: #aaff85; color: #000;color: #000;
2023-8-28 16:59:06-debug: start asset-db with asset: 48
2023-8-28 16:59:06-debug: asset-db:worker-startup-database[assets] (65153ms)
2023-8-28 16:59:06-debug: asset-db:start-database (83637ms)
2023-8-28 16:59:06-debug: asset-db:ready (88985ms)
2023-8-28 16:59:06-debug: init worker message success
2023-8-28 16:59:07-debug: [Build Memory track]: builder:worker-init start:227.48MB, end 241.41MB, increase: 13.93MB
2023-8-28 16:59:07-debug: programming:execute-script (7ms)
2023-8-28 16:59:07-debug: builder:worker-init (547ms)
2023-8-28 16:59:08-debug: programming:execute-script (5ms)
2023-8-28 16:59:22-debug: refresh db internal success
2023-8-28 16:59:22-debug: refresh db assets success
2023-8-28 16:59:22-debug: Run asset db hook engine-extends:afterRefresh success!
2023-8-28 16:59:22-debug: Run asset db hook engine-extends:afterRefresh ...
2023-8-28 16:59:22-debug: asset-db:refresh-all-database (59ms)
2023-8-28 16:59:22-debug: asset-db:worker-effect-data-processing (1ms)
2023-8-28 16:59:22-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-8-28 17:00:10-debug: refresh db internal success
2023-8-28 17:00:10-debug: refresh db assets success
2023-8-28 17:00:10-debug: Run asset db hook engine-extends:afterRefresh success!
2023-8-28 17:00:10-debug: Run asset db hook engine-extends:afterRefresh ...
2023-8-28 17:00:10-debug: asset-db:refresh-all-database (59ms)
2023-8-28 17:00:10-debug: asset-db:worker-effect-data-processing (1ms)
2023-8-28 17:00:10-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2023-8-28 17:00:34-debug: refresh db internal success
2023-8-28 17:00:34-debug: refresh db assets success
2023-8-28 17:00:34-debug: Run asset db hook engine-extends:afterRefresh ...
2023-8-28 17:00:34-debug: Run asset db hook engine-extends:afterRefresh success!
2023-8-28 17:00:34-debug: asset-db:refresh-all-database (57ms)
2023-8-28 17:00:34-debug: asset-db:worker-effect-data-processing (1ms)
2023-8-28 17:00:34-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-8-28 17:00:39-debug: refresh db internal success
2023-8-28 17:00:39-debug: refresh db assets success
2023-8-28 17:00:39-debug: Run asset db hook engine-extends:afterRefresh ...
2023-8-28 17:00:39-debug: Run asset db hook engine-extends:afterRefresh success!
2023-8-28 17:00:39-debug: asset-db:refresh-all-database (56ms)
2023-8-28 17:00:39-debug: asset-db:worker-effect-data-processing (1ms)
2023-8-28 17:00:39-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-8-28 17:00:43-debug: Query all assets info in project
2023-8-28 17:00:43-debug: init custom config: keepNodeUuid: false, useCache: true
2023-8-28 17:00:43-debug:   Number of all scenes: 1
2023-8-28 17:00:43-debug:   Number of all scripts: 9
2023-8-28 17:00:43-debug:   Number of other assets: 443
2023-8-28 17:00:43-debug: reload all scripts.
2023-8-28 17:00:43-debug: Incremental keys: 
2023-8-28 17:00:43-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-8-28 17:00:43-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/74/7445ff4758084772bd924d4fde9f2179dae8a9aa.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/74/7445ff4758084772bd924d4fde9f2179dae8a9aa.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/74/7445ff4758084772bd924d4fde9f2179dae8a9aa.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register DebugViewRuntimeControl
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/43/43d1bb474f8d6ea2072774c1f8dd9e3ff2d4bbfa.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/43/43d1bb474f8d6ea2072774c1f8dd9e3ff2d4bbfa.js is not in module cache!
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/70/70501f55d6846455dc42d59f075b8e90bda3da3d.js" loaded.
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/43/43d1bb474f8d6ea2072774c1f8dd9e3ff2d4bbfa.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/70/70501f55d6846455dc42d59f075b8e90bda3da3d.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/70/70501f55d6846455dc42d59f075b8e90bda3da3d.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register CharacterMovement
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/6e/6e106c52e857b3f45a4bf56f83a44090b83f5db4.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/6e/6e106c52e857b3f45a4bf56f83a44090b83f5db4.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register FPSCamera
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/6e/6e106c52e857b3f45a4bf56f83a44090b83f5db4.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/aa/aa88ffd8a551ede8776f78e2afe9836c087aad91.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/aa/aa88ffd8a551ede8776f78e2afe9836c087aad91.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register FreeCamera
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/aa/aa88ffd8a551ede8776f78e2afe9836c087aad91.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/d7/d74dacd3ca02ce5607effe13a5a28c12e23f1b74.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/d7/d74dacd3ca02ce5607effe13a5a28c12e23f1b74.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register ThirdPersonCamera
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/d7/d74dacd3ca02ce5607effe13a5a28c12e23f1b74.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/52/523b806472bc080a87e28de011069a7f6e7e87b8.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/52/523b806472bc080a87e28de011069a7f6e7e87b8.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register UI_Joystick
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/52/523b806472bc080a87e28de011069a7f6e7e87b8.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/69/693c596ecf2e074c8de78281a7b5845d03ff95be.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/69/693c596ecf2e074c8de78281a7b5845d03ff95be.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register FullScreenCtrl
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/69/693c596ecf2e074c8de78281a7b5845d03ff95be.js" loaded.
2023-8-28 17:00:43-debug: /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/d9/d9d976a2c90a2a427a7f17fa28109d9c825c4847.js resolved to /Users/fouryu/Desktop/KylinsEasyController/temp/programming/packer-driver/targets/editor/chunks/d9/d9d976a2c90a2a427a7f17fa28109d9c825c4847.js is not in module cache!
2023-8-28 17:00:43-debug: [[Executor]] Register RoosterJumpEntry
2023-8-28 17:00:43-debug: // ---- build task 查询 Asset Bundle ----
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/74/7445ff4758084772bd924d4fde9f2179dae8a9aa.js" loaded.
2023-8-28 17:00:43-debug: 查询 Asset Bundle start0%
2023-8-28 17:00:43-debug: [[Executor]] Module "pack:///chunks/d9/d9d976a2c90a2a427a7f17fa28109d9c825c4847.js" loaded.
2023-8-28 17:00:43-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2023-8-28 17:00:43-debug: // ---- build task 查询 Asset Bundle ---- (40ms)
